ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target,,
5113186,Female,No,Yes,Yes,No,No,No,1,3,51,76500,37.11506739,1.511324668,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,No,,
5113199,Female,No,Yes,No,No,Yes,No,2,4,18,270000,36.72354668,13.67858341,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,No,,
5113204,Male,No,No,No,No,No,No,1,3,46,396000,30.37160243,4.594207958,Working,Incomplete higher,Married,House / apartment,Other,No,,
5113206,Female,No,Yes,No,No,No,No,0,2,7,180000,37.58324948,16.51231716,Working,Secondary / secondary special,Married,House / apartment,Other,Yes,,
5113210,Female,Yes,Yes,No,Yes,Yes,No,1,3,49,450000,47.3575775,1.426449551,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5113215,Female,No,Yes,No,No,Yes,No,0,1,19,103500,27.68297775,3.175972128,Working,Higher education,Single / not married,House / apartment,Laborers,No,,
5113216,Male,Yes,Yes,Yes,No,No,No,0,2,60,112500,33.31211455,1.93022444,Working,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5113217,Female,No,No,No,Yes,No,Yes,0,2,25,90000,63.82608815,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5113226,Female,No,Yes,Yes,No,Yes,No,0,2,13,202500,41.70106162,1.013025593,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5113227,Female,Yes,Yes,No,No,No,No,2,4,19,387000,41.36156115,0.763876055,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,No,,
5113228,Female,Yes,Yes,No,Yes,No,No,0,2,58,315000,49.05781775,9.67850127,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,No,,
5113235,Female,No,Yes,Yes,No,No,No,1,3,39,175500,45.73399864,0.361403725,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,No,,
5113246,Male,No,Yes,No,No,No,No,1,2,3,360000,38.09250019,1.694764437,Working,Higher education,Separated,House / apartment,High skill tech staff,No,,
5113251,Female,Yes,Yes,No,No,No,No,0,1,7,247500,32.22516547,0.780303497,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,No,,
5113261,Female,No,Yes,No,No,Yes,No,0,2,44,112500,46.47323354,2.36007584,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,No,,
5113262,Female,No,Yes,No,Yes,No,Yes,0,1,33,90000,61.43041952,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,No,,
5113266,Male,Yes,Yes,No,No,Yes,No,1,3,55,450000,41.33691999,4.276610745,Commercial associate,Higher education,Married,House / apartment,Managers,Yes,,
5113274,Female,No,Yes,No,No,No,No,2,4,15,121500,40.12676509,1.60988932,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5113278,Male,No,Yes,No,No,No,No,0,2,42,112500,26.24283866,0.947315824,Working,Secondary / secondary special,Married,With parents,Low-skill Laborers,No,,
5113282,Female,Yes,Yes,Yes,Yes,No,No,2,4,34,121500,31.01227267,0.276528608,Working,Incomplete higher,Married,House / apartment,Core staff,No,,
5113299,Female,No,Yes,No,No,Yes,No,1,3,7,112500,26.6891175,3.362149805,State servant,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5113302,Male,No,Yes,No,No,No,No,1,3,35,180000,42.9030028,4.52849819,Working,Higher education,Married,With parents,Cooking staff,No,,
5113313,Female,Yes,Yes,No,No,Yes,No,0,2,17,153000,53.39740036,27.7815424,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,No,,
5113318,Female,No,Yes,No,No,Yes,No,0,1,3,171000,53.34538012,15.11324668,Working,Higher education,Separated,House / apartment,Core staff,No,,
5113321,Female,No,Yes,No,No,No,Yes,0,2,57,180000,61.27709672,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5113335,Male,No,Yes,No,No,No,No,0,1,17,81000,57.56997064,7.444369152,Working,Secondary / secondary special,Single / not married,House / apartment,Security staff,Yes,,
5113337,Female,No,Yes,No,No,Yes,No,0,2,0,126000,40.55661649,7.028207287,State servant,Secondary / secondary special,Married,House / apartment,Accountants,No,,
5113339,Male,No,Yes,No,No,No,No,2,4,12,135000,31.38189011,12.61079967,Working,Secondary / secondary special,Married,House / apartment,Laborers,Yes,,
5113344,Male,Yes,Yes,No,No,Yes,No,0,2,12,247500,30.90001848,8.276692882,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,Yes,,
5113345,Male,Yes,No,No,Yes,No,No,0,2,34,270000,24.90400214,6.028871229,Working,Incomplete higher,Married,With parents,Laborers,No,,
5113350,Female,No,Yes,No,No,No,No,0,2,22,90000,50.55545288,14.60947179,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5113357,Female,No,Yes,Yes,No,No,No,1,3,41,90000,39.76809928,16.36173227,Working,Higher education,Married,House / apartment,Other,No,,
5113362,Male,No,Yes,No,Yes,Yes,No,0,1,24,148500,25.68704354,5.609971457,Commercial associate,Higher education,Single / not married,House / apartment,Medicine staff,No,,
5113368,Female,No,Yes,No,Yes,No,Yes,1,3,24,180000,51.96273709,0,Pensioner,Higher education,Married,House / apartment,Other,No,,
5113376,Female,No,No,No,Yes,No,No,0,2,31,90000,52.34878197,7.028207287,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,No,,
5113386,Male,Yes,No,No,No,Yes,No,0,2,49,135000,48.0995503,1.779639555,Working,Secondary / secondary special,Married,House / apartment,Drivers,Yes,,
5113393,Female,No,Yes,No,No,No,No,0,2,4,112500,23.41458072,4.276610745,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Yes,,
5113397,Male,No,No,Yes,Yes,No,No,0,1,10,180000,28.78635427,0.276528608,Commercial associate,Higher education,Single / not married,House / apartment,Core staff,No,,
5113401,Male,Yes,Yes,No,No,Yes,No,0,1,42,450000,29.67069823,1.60988932,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff,No,,
5113414,Female,Yes,Yes,No,Yes,Yes,No,0,2,14,90000,33.57221572,1.946651882,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,No,,
5113417,Female,No,No,No,No,No,No,1,2,27,157500,34.8152255,14.60947179,Working,Secondary / secondary special,Single / not married,Municipal apartment,Core staff,Yes,,
5113421,Female,No,Yes,No,No,No,No,1,2,12,144000,22.57951909,3.529162132,Working,Higher education,Single / not married,House / apartment,Laborers,No,,
5113423,Female,No,No,No,No,No,No,0,1,5,270000,51.08660684,1.114328152,Working,Secondary / secondary special,Widow,House / apartment,Cooking staff,No,,
5113432,Female,No,Yes,No,No,No,No,0,1,3,207000,50.97161475,6.86119496,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,No,,
5113446,Female,No,Yes,No,No,No,Yes,0,1,25,180000,55.06752363,0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,No,,
5113448,Female,Yes,Yes,No,Yes,Yes,Yes,1,3,23,247500,44.37599677,0,Pensioner,Higher education,Married,House / apartment,Other,No,,
5113453,Female,No,Yes,No,No,No,No,1,3,51,126000,49.66563311,11.27743896,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5113458,Male,Yes,Yes,No,No,No,No,0,2,9,135000,34.28407154,0.528416052,Working,Lower secondary,Civil marriage,House / apartment,Other,No,,
5113459,Female,No,Yes,No,No,No,Yes,0,2,4,99000,64.57353676,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5113464,Male,No,Yes,No,No,No,No,0,1,17,315000,29.77200079,8.44370521,Working,Higher education,Single / not married,House / apartment,Core staff,No,,
5113472,Male,No,Yes,No,Yes,No,No,0,2,55,202500,52.56781453,0.947315824,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,No,,
5113476,Female,No,Yes,No,No,No,No,0,2,8,360000,38.6838881,2.694100495,Commercial associate,Higher education,Married,House / apartment,Core staff,No,,
5113480,Female,Yes,Yes,Yes,No,No,No,0,2,8,225000,48.79497868,25.69525726,State servant,Higher education,Married,House / apartment,Managers,No,,
5113484,Female,Yes,Yes,No,No,No,No,1,3,6,135000,30.5550422,1.190989548,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5113486,Female,No,Yes,No,Yes,No,No,0,2,58,450000,35.58731528,0.276528608,State servant,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5113488,Male,Yes,Yes,Yes,Yes,No,No,0,2,54,157500,44.15148839,23.02853584,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5113490,Female,No,Yes,Yes,Yes,Yes,No,1,3,55,135000,26.65078681,5.609971457,Commercial associate,Incomplete higher,Married,House / apartment,Core staff,No,,
5113499,Male,Yes,Yes,No,No,Yes,No,0,1,7,225000,27.469421,0.610553263,Commercial associate,Incomplete higher,Single / not married,With parents,Managers,No,,
5113502,Male,Yes,No,No,No,No,No,0,2,40,180000,38.98779578,9.694928712,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff,No,,
5113509,Male,Yes,Yes,No,No,No,No,0,2,38,180000,47.02629075,0.361403725,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5113511,Male,Yes,Yes,No,No,No,No,1,3,7,270000,47.07283517,3.113000267,Working,Higher education,Married,House / apartment,Laborers,No,,
5113525,Male,No,Yes,No,No,No,No,0,2,57,292500,51.27826033,2.694100495,Working,Higher education,Married,House / apartment,Managers,No,,
5113526,Female,Yes,Yes,No,No,No,No,0,2,18,180000,42.38280047,4.443623072,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,Yes,,
5113531,Female,No,Yes,No,No,No,No,0,2,53,157500,57.43033738,4.862522844,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5113541,Female,No,No,No,No,Yes,No,2,4,28,193500,26.27295564,6.694182632,Commercial associate,Lower secondary,Civil marriage,House / apartment,Accountants,No,,
5113546,Female,No,No,No,No,No,No,2,4,46,157500,40.20342649,9.946816156,Working,Higher education,Civil marriage,House / apartment,High skill tech staff,No,,
5113552,Female,No,Yes,No,No,No,Yes,0,2,16,135000,65.02529142,0,Pensioner,Higher education,Married,House / apartment,Other,No,,
5113556,Male,Yes,Yes,No,Yes,Yes,No,0,2,59,450000,50.15298055,2.527088167,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,No,,
5113562,Female,No,Yes,Yes,Yes,No,No,0,2,54,171000,41.37251278,5.527834247,Working,Secondary / secondary special,Married,House / apartment,Sales staff,No,,
5113573,Female,No,Yes,No,Yes,No,Yes,0,1,22,126000,53.63833617,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,No,,
5113580,Male,Yes,Yes,No,No,No,No,0,1,49,135000,26.4536575,2.275200723,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,No,,
5113590,Female,No,Yes,No,No,No,No,1,2,6,180000,39.77083718,0.69542838,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,Cleaning staff,No,,
5113593,Female,No,Yes,No,No,No,No,0,2,2,135000,48.08312286,2.694100495,Commercial associate,Higher education,Married,House / apartment,Other,No,,
5113594,Female,No,No,No,Yes,No,No,0,2,18,81000,32.79465013,7.611381479,Working,Secondary / secondary special,Civil marriage,With parents,Sales staff,No,,
5113603,Male,No,Yes,No,No,No,No,1,3,34,270000,30.34148545,1.029453035,State servant,Higher education,Married,House / apartment,Core staff,No,,
5113608,Female,No,Yes,No,No,Yes,No,0,2,33,283500,48.32679658,6.527170305,Commercial associate,Secondary / secondary special,Married,House / apartment,Private service staff,Yes,,
5113620,Male,No,No,No,No,No,No,0,1,8,225000,53.13182338,0.947315824,Working,Secondary / secondary special,Widow,Municipal apartment,Security staff,No,,
5113624,Female,Yes,Yes,No,No,No,No,2,4,18,202500,34.0732527,14.11391062,Working,Higher education,Married,House / apartment,High skill tech staff,No,,
5113627,Male,Yes,Yes,No,No,Yes,No,0,2,46,270000,34.94938294,2.028789092,Working,Higher education,Married,House / apartment,Managers,No,,
5113634,Male,No,Yes,No,No,Yes,No,0,2,6,135000,41.61892441,0.862440707,Working,Higher education,Married,House / apartment,Laborers,No,,
5113635,Female,No,No,No,No,No,Yes,0,2,13,135000,53.93676804,0,Pensioner,Higher education,Married,Municipal apartment,Other,No,,
5113642,Female,No,Yes,No,No,Yes,Yes,0,2,15,112500,63.70835815,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5113643,Female,Yes,Yes,No,No,No,No,0,1,5,247500,21.79100187,2.861112822,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,Yes,,
5113645,Female,No,Yes,No,No,Yes,No,0,2,44,225000,33.57221572,0.610553263,Working,Incomplete higher,Married,House / apartment,Managers,No,,
5113652,Female,No,Yes,No,No,No,Yes,0,2,6,225000,65.04719467,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,Other,No,,
5113679,Female,Yes,Yes,No,No,No,No,0,2,7,135000,45.30688515,3.696174459,Working,Secondary / secondary special,Married,House / apartment,Core staff,No,,
5113685,Female,No,Yes,No,No,Yes,No,0,2,50,292500,33.89255084,12.1918999,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Yes,,
5113694,Female,Yes,Yes,Yes,Yes,Yes,No,1,3,19,247500,41.54500092,0.19165349,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,No,,
5113697,Female,No,No,No,No,No,Yes,0,2,9,144000,59.77672368,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5113700,Female,No,Yes,No,No,No,No,0,2,19,112500,35.34364155,1.52775211,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,Yes,,
5113704,Female,No,Yes,No,No,No,No,2,4,19,135000,39.24515904,1.029453035,Commercial associate,Higher education,Married,With parents,Core staff,No,,
5113707,Male,No,Yes,No,Yes,No,No,0,2,10,171000,49.72586706,13.27611108,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5113711,Female,Yes,Yes,No,Yes,Yes,No,1,3,46,405000,46.44037865,1.114328152,State servant,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5113713,Female,No,No,No,No,Yes,No,1,3,29,135000,44.94274352,8.361567999,Working,Secondary / secondary special,Married,House / apartment,Private service staff,No,,
5113722,Male,No,Yes,No,Yes,Yes,No,0,2,46,90000,53.52881989,5.275946802,Working,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5113727,Female,Yes,Yes,No,No,No,No,2,4,55,90000,42.50600628,9.191153822,Commercial associate,Secondary / secondary special,Married,House / apartment,Accountants,No,,
5113733,Male,No,No,No,No,Yes,No,0,2,14,270000,24.23869073,2.694100495,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Sales staff,No,,
5113739,Male,No,Yes,No,No,No,No,1,3,42,225000,28.19496636,8.610717537,Working,Secondary / secondary special,Married,House / apartment,Other,Yes,,
5113743,Female,No,Yes,No,Yes,Yes,No,1,2,16,94500,39.86118811,4.030199114,Working,Higher education,Separated,House / apartment,Laborers,No,,
5113748,Male,Yes,Yes,Yes,No,No,No,1,3,17,157500,39.12742904,5.44295913,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,No,,
5113754,Male,Yes,Yes,No,Yes,Yes,No,0,2,29,202500,53.07432733,18.27552927,Working,Higher education,Married,House / apartment,Laborers,No,,
5113757,Female,No,Yes,Yes,Yes,No,No,1,3,26,112500,29.55844405,5.36082192,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,Yes,,
5113761,Female,Yes,Yes,Yes,Yes,No,No,1,3,14,225000,30.5167115,3.948061904,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,Yes,,
5113763,Male,No,Yes,No,Yes,No,No,0,1,5,360000,37.06578506,5.527834247,Commercial associate,Higher education,Single / not married,House / apartment,Laborers,No,,
5113766,Female,No,Yes,No,No,No,No,1,3,20,225000,41.83795697,0.69542838,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,No,,
5113771,Female,No,Yes,No,No,No,Yes,1,3,54,405000,46.32538656,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,No,,
5113774,Female,No,Yes,No,Yes,Yes,Yes,0,2,51,360000,55.73009713,0,Pensioner,Higher education,Married,House / apartment,Other,No,,
5113776,Female,Yes,Yes,No,No,No,No,1,3,29,315000,37.70371739,5.694846575,State servant,Higher education,Married,House / apartment,Core staff,No,,
5113783,Male,Yes,Yes,No,No,No,No,0,2,18,450000,50.27344846,5.861858902,Commercial associate,Higher education,Married,House / apartment,Medicine staff,No,,
5113814,Female,No,Yes,Yes,No,No,No,1,3,10,112500,32.65227897,3.19239957,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,No,,
5113815,Female,No,Yes,No,Yes,No,No,0,2,19,180000,45.14808655,7.529244269,State servant,Higher education,Civil marriage,House / apartment,High skill tech staff,No,,
